order_detail_id,order_id,product_id,quantity,unit_price,discount
OD0050501,ORD00505,PROD021,1,24.99,0.0
OD0050601,ORD00506,PROD038,1,24.99,0.0
OD0050602,ORD00506,PROD029,2,14.99,0.0
OD0050701,ORD00507,PROD005,1,59.99,0.0
OD0050801,ORD00508,PROD014,1,79.99,0.0
OD0051001,ORD00510,PROD046,2,29.99,0.05
OD0051301,ORD00513,PROD049,3,11.99,0.0
OD0051401,ORD00514,PROD008,1,69.99,0.0
OD0051501,ORD00515,PROD038,1,24.99,0.0
OD0051502,ORD00515,PROD002,1,249.99,0.0
OD0051601,ORD00516,PROD019,1,39.99,0.05
OD0051602,ORD00516,PROD028,2,54.99,0.0
OD0051603,ORD00516,PROD030,1,19.99,0.0
OD0051701,ORD00517,PROD034,3,24.99,0.0
OD0051702,ORD00517,PROD008,1,69.99,0.2
OD0051703,ORD00517,PROD012,2,59.99,0.0
OD0051704,ORD00517,PROD031,1,29.99,0.0
OD0051801,ORD00518,PROD009,1,89.99,0.0
OD0051802,ORD00518,PROD023,1,49.99,0.05
OD0051901,ORD00519,PROD026,2,79.99,0.0
OD0052001,ORD00520,PROD017,2,29.99,0.0
OD0052002,ORD00520,PROD033,1,19.99,0.05
OD0052003,ORD00520,PROD022,3,59.99,0.0
OD0052004,ORD00520,PROD006,2,19.99,0.0
OD0052101,ORD00521,PROD039,1,199.99,0.1
OD0052102,ORD00521,PROD007,1,29.99,0.0
OD0052103,ORD00521,PROD006,1,19.99,0.0
OD0052104,ORD00521,PROD035,3,14.99,0.0
OD0052201,ORD00522,PROD010,1,34.99,0.15
OD0052202,ORD00522,PROD023,1,49.99,0.15
OD0052301,ORD00523,PROD027,1,34.99,0.0
OD0052302,ORD00523,PROD030,1,19.99,0.05
OD0052401,ORD00524,PROD024,1,89.99,0.0
OD0052501,ORD00525,PROD020,2,22.99,0.0
OD0052502,ORD00525,PROD024,3,89.99,0.0
OD0052503,ORD00525,PROD022,1,59.99,0.0
OD0052601,ORD00526,PROD003,1,39.99,0.0
OD0052602,ORD00526,PROD021,2,24.99,0.05
OD0052701,ORD00527,PROD027,2,34.99,0.15
OD0052702,ORD00527,PROD021,2,24.99,0.15
OD0052801,ORD00528,PROD035,1,14.99,0.0
OD0052901,ORD00529,PROD030,2,19.99,0.0
OD0053001,ORD00530,PROD020,4,22.99,0.0
OD0053101,ORD00531,PROD018,1,34.99,0.0
OD0053102,ORD00531,PROD015,1,149.99,0.1
OD0053103,ORD00531,PROD024,2,89.99,0.0
OD0053201,ORD00532,PROD027,2,34.99,0.0
OD0053202,ORD00532,PROD014,2,79.99,0.0
OD0053203,ORD00532,PROD044,1,9.99,0.0
OD0053301,ORD00533,PROD045,1,19.99,0.0
OD0053401,ORD00534,PROD039,1,199.99,0.15
OD0053501,ORD00535,PROD023,1,49.99,0.05
OD0053601,ORD00536,PROD041,1,14.99,0.0
OD0053701,ORD00537,PROD011,1,89.99,0.05
OD0053702,ORD00537,PROD035,2,14.99,0.2
OD0053801,ORD00538,PROD035,1,14.99,0.0
OD0053802,ORD00538,PROD009,3,89.99,0.0
OD0053901,ORD00539,PROD006,4,19.99,0.0
OD0054001,ORD00540,PROD009,1,89.99,0.15
OD0054002,ORD00540,PROD014,4,79.99,0.0
OD0054101,ORD00541,PROD028,1,54.99,0.0
OD0054102,ORD00541,PROD042,1,12.99,0.05
OD0054201,ORD00542,PROD047,2,8.99,0.0
OD0054202,ORD00542,PROD038,1,24.99,0.0
OD0054301,ORD00543,PROD029,1,14.99,0.1
OD0054401,ORD00544,PROD021,1,24.99,0.05
OD0054501,ORD00545,PROD033,3,19.99,0.0
OD0054601,ORD00546,PROD014,1,79.99,0.0
OD0054602,ORD00546,PROD017,1,29.99,0.0
OD0054701,ORD00547,PROD012,1,59.99,0.1
OD0054702,ORD00547,PROD003,4,39.99,0.0
OD0054703,ORD00547,PROD009,3,89.99,0.0
OD0054801,ORD00548,PROD047,4,8.99,0.0
OD0054802,ORD00548,PROD037,1,34.99,0.15
OD0054901,ORD00549,PROD036,1,44.99,0.15
OD0055001,ORD00550,PROD036,2,44.99,0.0
OD0055002,ORD00550,PROD019,1,39.99,0.0
OD0055003,ORD00550,PROD030,1,19.99,0.0
OD0055101,ORD00551,PROD049,2,11.99,0.0
OD0055102,ORD00551,PROD034,2,24.99,0.0
OD0055201,ORD00552,PROD012,2,59.99,0.0
OD0055301,ORD00553,PROD022,2,59.99,0.0
OD0055401,ORD00554,PROD012,1,59.99,0.1
OD0055402,ORD00554,PROD024,2,89.99,0.0
OD0055501,ORD00555,PROD011,1,89.99,0.0
OD0055502,ORD00555,PROD006,1,19.99,0.1
OD0055503,ORD00555,PROD005,1,59.99,0.0
OD0055601,ORD00556,PROD033,4,19.99,0.0
OD0055602,ORD00556,PROD032,1,89.99,0.05
OD0055701,ORD00557,PROD038,1,24.99,0.0
OD0055702,ORD00557,PROD041,2,14.99,0.0
OD0055703,ORD00557,PROD025,3,129.99,0.1
OD0055801,ORD00558,PROD013,2,119.99,0.0
OD0055901,ORD00559,PROD037,1,34.99,0.0
OD0055902,ORD00559,PROD009,1,89.99,0.0
OD0055903,ORD00559,PROD030,1,19.99,0.15
OD0056001,ORD00560,PROD050,2,39.99,0.05
OD0056002,ORD00560,PROD042,1,12.99,0.05
OD0056101,ORD00561,PROD012,3,59.99,0.0
OD0056102,ORD00561,PROD022,1,59.99,0.0
OD0056201,ORD00562,PROD048,1,6.99,0.2
OD0056301,ORD00563,PROD041,1,14.99,0.05
OD0056401,ORD00564,PROD034,1,24.99,0.0
OD0056402,ORD00564,PROD004,1,12.99,0.0
OD0056403,ORD00564,PROD021,1,24.99,0.05
OD0056404,ORD00564,PROD013,2,119.99,0.0
OD0056501,ORD00565,PROD048,1,6.99,0.05
OD0056601,ORD00566,PROD036,3,44.99,0.0
OD0056602,ORD00566,PROD048,1,6.99,0.0
OD0056701,ORD00567,PROD017,1,29.99,0.15
OD0056702,ORD00567,PROD031,1,29.99,0.0
OD0056703,ORD00567,PROD020,1,22.99,0.1
OD0056704,ORD00567,PROD001,3,79.99,0.15
OD0056801,ORD00568,PROD001,1,79.99,0.1
OD0056802,ORD00568,PROD030,2,19.99,0.0
OD0057001,ORD00570,PROD045,1,19.99,0.0
OD0057002,ORD00570,PROD020,1,22.99,0.05
OD0057003,ORD00570,PROD004,1,12.99,0.0
OD0057004,ORD00570,PROD043,1,24.99,0.15
OD0057005,ORD00570,PROD013,1,119.99,0.0
OD0057101,ORD00571,PROD021,1,24.99,0.05
OD0057102,ORD00571,PROD040,1,69.99,0.0
OD0057301,ORD00573,PROD015,1,149.99,0.0
OD0057401,ORD00574,PROD043,2,24.99,0.0
OD0057402,ORD00574,PROD031,1,29.99,0.2
OD0057403,ORD00574,PROD011,1,89.99,0.1
OD0057501,ORD00575,PROD023,2,49.99,0.05
OD0057601,ORD00576,PROD013,1,119.99,0.05
OD0057701,ORD00577,PROD031,4,29.99,0.0
OD0057801,ORD00578,PROD019,2,39.99,0.05
OD0057901,ORD00579,PROD015,2,149.99,0.15
OD0057902,ORD00579,PROD003,1,39.99,0.05
OD0057903,ORD00579,PROD023,4,49.99,0.2
OD0058001,ORD00580,PROD023,1,49.99,0.0
OD0058002,ORD00580,PROD004,1,12.99,0.05
OD0058003,ORD00580,PROD050,1,39.99,0.0
OD0058101,ORD00581,PROD001,1,79.99,0.0
OD0058102,ORD00581,PROD022,2,59.99,0.0
OD0058201,ORD00582,PROD014,2,79.99,0.0
OD0058202,ORD00582,PROD032,1,89.99,0.0
OD0058203,ORD00582,PROD041,1,14.99,0.0
OD0058301,ORD00583,PROD038,1,24.99,0.0
OD0058302,ORD00583,PROD039,2,199.99,0.2
OD0058303,ORD00583,PROD012,3,59.99,0.0
OD0058401,ORD00584,PROD044,1,9.99,0.0
OD0058402,ORD00584,PROD020,2,22.99,0.05
OD0058501,ORD00585,PROD044,2,9.99,0.0
OD0058601,ORD00586,PROD039,2,199.99,0.0
OD0058602,ORD00586,PROD026,1,79.99,0.1
OD0058603,ORD00586,PROD013,1,119.99,0.0
OD0058701,ORD00587,PROD016,1,24.99,0.2
OD0058702,ORD00587,PROD027,1,34.99,0.0
OD0058901,ORD00589,PROD011,2,89.99,0.0
OD0058902,ORD00589,PROD032,1,89.99,0.2
OD0058903,ORD00589,PROD019,1,39.99,0.0
OD0059001,ORD00590,PROD022,1,59.99,0.15
OD0059002,ORD00590,PROD006,1,19.99,0.0
OD0059101,ORD00591,PROD014,1,79.99,0.05
OD0059102,ORD00591,PROD003,1,39.99,0.0
OD0059301,ORD00593,PROD012,1,59.99,0.0
OD0059302,ORD00593,PROD039,1,199.99,0.1
OD0059303,ORD00593,PROD038,1,24.99,0.05
OD0059304,ORD00593,PROD020,1,22.99,0.0
OD0059305,ORD00593,PROD026,2,79.99,0.0
OD0059501,ORD00595,PROD029,4,14.99,0.0
OD0059502,ORD00595,PROD013,3,119.99,0.0
OD0059601,ORD00596,PROD004,1,12.99,0.0
OD0059602,ORD00596,PROD020,2,22.99,0.0
OD0059603,ORD00596,PROD043,2,24.99,0.0
OD0059604,ORD00596,PROD019,1,39.99,0.0
OD0059605,ORD00596,PROD005,2,59.99,0.0
OD0059701,ORD00597,PROD013,1,119.99,0.05
OD0059702,ORD00597,PROD042,1,12.99,0.0
OD0059801,ORD00598,PROD050,1,39.99,0.1
OD0059802,ORD00598,PROD008,2,69.99,0.0
OD0059803,ORD00598,PROD037,1,34.99,0.0
OD0059901,ORD00599,PROD046,2,29.99,0.1
OD0060001,ORD00600,PROD006,1,19.99,0.0
OD0060002,ORD00600,PROD013,1,119.99,0.05
OD0060101,ORD00601,PROD005,3,59.99,0.15
OD0060102,ORD00601,PROD032,2,89.99,0.1
OD0060201,ORD00602,PROD047,2,8.99,0.0
OD0060301,ORD00603,PROD026,2,79.99,0.0
OD0060401,ORD00604,PROD037,3,34.99,0.0
OD0060402,ORD00604,PROD010,1,34.99,0.0
OD0060501,ORD00605,PROD006,1,19.99,0.05
OD0060502,ORD00605,PROD033,2,19.99,0.0
OD0060801,ORD00608,PROD027,3,34.99,0.0
OD0060802,ORD00608,PROD038,2,24.99,0.1
OD0060803,ORD00608,PROD010,1,34.99,0.0
OD0060901,ORD00609,PROD036,1,44.99,0.0
OD0060902,ORD00609,PROD002,2,249.99,0.0
OD0061001,ORD00610,PROD016,1,24.99,0.0
OD0061002,ORD00610,PROD006,1,19.99,0.0
OD0061003,ORD00610,PROD039,1,199.99,0.1
OD0061004,ORD00610,PROD017,1,29.99,0.0
OD0061101,ORD00611,PROD009,4,89.99,0.1
OD0061102,ORD00611,PROD049,3,11.99,0.0
OD0061103,ORD00611,PROD008,2,69.99,0.1
OD0061201,ORD00612,PROD029,2,14.99,0.15
OD0061202,ORD00612,PROD037,2,34.99,0.05
OD0061203,ORD00612,PROD028,1,54.99,0.0
OD0061301,ORD00613,PROD022,2,59.99,0.0
OD0061302,ORD00613,PROD040,1,69.99,0.0
OD0061303,ORD00613,PROD023,1,49.99,0.15
OD0061304,ORD00613,PROD014,3,79.99,0.15
OD0061401,ORD00614,PROD050,3,39.99,0.0
OD0061501,ORD00615,PROD048,2,6.99,0.0
OD0061502,ORD00615,PROD013,1,119.99,0.1
OD0061503,ORD00615,PROD049,2,11.99,0.15
OD0061504,ORD00615,PROD035,1,14.99,0.0
OD0061601,ORD00616,PROD036,2,44.99,0.1
OD0061602,ORD00616,PROD028,2,54.99,0.0
OD0061603,ORD00616,PROD029,1,14.99,0.05
OD0061604,ORD00616,PROD041,2,14.99,0.05
OD0061701,ORD00617,PROD033,1,19.99,0.0
OD0061702,ORD00617,PROD021,2,24.99,0.0
OD0061801,ORD00618,PROD027,1,34.99,0.0
OD0061802,ORD00618,PROD048,1,6.99,0.15
OD0061901,ORD00619,PROD048,1,6.99,0.0
OD0061902,ORD00619,PROD004,2,12.99,0.0
OD0061903,ORD00619,PROD020,2,22.99,0.1
OD0062001,ORD00620,PROD020,1,22.99,0.1
OD0062002,ORD00620,PROD017,3,29.99,0.1
OD0062201,ORD00622,PROD049,4,11.99,0.0
OD0062202,ORD00622,PROD027,2,34.99,0.0
OD0062203,ORD00622,PROD013,1,119.99,0.0
OD0062204,ORD00622,PROD031,1,29.99,0.0
OD0062301,ORD00623,PROD040,1,69.99,0.05
OD0062401,ORD00624,PROD031,2,29.99,0.0
OD0062501,ORD00625,PROD006,1,19.99,0.0
OD0062502,ORD00625,PROD031,1,29.99,0.1
OD0062601,ORD00626,PROD021,1,24.99,0.0
OD0062602,ORD00626,PROD048,1,6.99,0.0
OD0062701,ORD00627,PROD047,2,8.99,0.0
OD0062702,ORD00627,PROD010,1,34.99,0.0
OD0062801,ORD00628,PROD019,2,39.99,0.05
OD0062802,ORD00628,PROD021,2,24.99,0.0
OD0062803,ORD00628,PROD022,1,59.99,0.0
OD0062901,ORD00629,PROD018,4,34.99,0.15
OD0062902,ORD00629,PROD042,4,12.99,0.0
OD0062903,ORD00629,PROD049,2,11.99,0.0
OD0062904,ORD00629,PROD031,1,29.99,0.05
OD0063001,ORD00630,PROD030,3,19.99,0.0
OD0063201,ORD00632,PROD010,1,34.99,0.0
OD0063301,ORD00633,PROD009,4,89.99,0.0
OD0063302,ORD00633,PROD024,4,89.99,0.0
OD0063401,ORD00634,PROD010,1,34.99,0.1
OD0063402,ORD00634,PROD041,3,14.99,0.0
OD0063403,ORD00634,PROD018,1,34.99,0.0
OD0063404,ORD00634,PROD022,2,59.99,0.0
OD0063501,ORD00635,PROD033,1,19.99,0.0
OD0063601,ORD00636,PROD003,1,39.99,0.0
OD0063701,ORD00637,PROD043,2,24.99,0.0
OD0063702,ORD00637,PROD040,1,69.99,0.1
OD0063801,ORD00638,PROD049,3,11.99,0.0
OD0063901,ORD00639,PROD010,2,34.99,0.0
OD0063902,ORD00639,PROD040,4,69.99,0.0
OD0064001,ORD00640,PROD031,1,29.99,0.05
OD0064002,ORD00640,PROD013,2,119.99,0.1
OD0064101,ORD00641,PROD023,1,49.99,0.15
OD0064102,ORD00641,PROD014,2,79.99,0.0
OD0064201,ORD00642,PROD007,4,29.99,0.0
OD0064202,ORD00642,PROD036,1,44.99,0.15
OD0064301,ORD00643,PROD008,4,69.99,0.15
OD0064302,ORD00643,PROD023,2,49.99,0.0
OD0064303,ORD00643,PROD040,3,69.99,0.1
OD0064304,ORD00643,PROD013,1,119.99,0.05
OD0064501,ORD00645,PROD021,4,24.99,0.1
OD0064601,ORD00646,PROD038,2,24.99,0.0
OD0064701,ORD00647,PROD025,1,129.99,0.1
OD0064702,ORD00647,PROD046,1,29.99,0.05
OD0064801,ORD00648,PROD009,1,89.99,0.0
OD0064802,ORD00648,PROD026,3,79.99,0.0
OD0064803,ORD00648,PROD012,1,59.99,0.0
OD0064901,ORD00649,PROD026,1,79.99,0.0
OD0064902,ORD00649,PROD044,1,9.99,0.0
OD0065001,ORD00650,PROD030,1,19.99,0.05
OD0065002,ORD00650,PROD034,1,24.99,0.0
OD0065003,ORD00650,PROD013,1,119.99,0.1
OD0065004,ORD00650,PROD028,1,54.99,0.2
OD0065101,ORD00651,PROD001,1,79.99,0.0
OD0065102,ORD00651,PROD038,1,24.99,0.0
OD0065201,ORD00652,PROD013,1,119.99,0.05
OD0065202,ORD00652,PROD025,2,129.99,0.0
OD0065301,ORD00653,PROD043,2,24.99,0.0
OD0065401,ORD00654,PROD014,1,79.99,0.05
OD0065501,ORD00655,PROD030,1,19.99,0.1
OD0065502,ORD00655,PROD007,1,29.99,0.15
OD0065503,ORD00655,PROD008,2,69.99,0.0
OD0065601,ORD00656,PROD013,1,119.99,0.0
OD0065602,ORD00656,PROD011,1,89.99,0.0
OD0065603,ORD00656,PROD012,1,59.99,0.0
OD0065604,ORD00656,PROD021,2,24.99,0.1
OD0065701,ORD00657,PROD026,4,79.99,0.0
OD0065702,ORD00657,PROD010,2,34.99,0.05
OD0065801,ORD00658,PROD025,1,129.99,0.1
OD0065901,ORD00659,PROD016,2,24.99,0.05
OD0066001,ORD00660,PROD003,2,39.99,0.0
OD0066101,ORD00661,PROD025,1,129.99,0.05
OD0066201,ORD00662,PROD002,1,249.99,0.0
OD0066202,ORD00662,PROD049,1,11.99,0.1
OD0066203,ORD00662,PROD020,1,22.99,0.0
OD0066204,ORD00662,PROD046,2,29.99,0.05
OD0066301,ORD00663,PROD034,1,24.99,0.0
OD0066302,ORD00663,PROD007,1,29.99,0.0
OD0066303,ORD00663,PROD020,1,22.99,0.0
OD0066401,ORD00664,PROD013,1,119.99,0.0
OD0066501,ORD00665,PROD049,1,11.99,0.0
OD0066502,ORD00665,PROD016,1,24.99,0.15
OD0066503,ORD00665,PROD013,1,119.99,0.05
OD0066504,ORD00665,PROD041,1,14.99,0.0
OD0066601,ORD00666,PROD014,1,79.99,0.0
OD0066602,ORD00666,PROD013,2,119.99,0.15
OD0066701,ORD00667,PROD013,1,119.99,0.0
OD0066702,ORD00667,PROD021,3,24.99,0.05
OD0066703,ORD00667,PROD012,1,59.99,0.0
OD0066801,ORD00668,PROD049,2,11.99,0.05
OD0066901,ORD00669,PROD001,1,79.99,0.05
OD0067001,ORD00670,PROD023,1,49.99,0.0
OD0067101,ORD00671,PROD031,3,29.99,0.0
OD0067201,ORD00672,PROD006,1,19.99,0.0
OD0067301,ORD00673,PROD048,2,6.99,0.05
OD0067302,ORD00673,PROD010,1,34.99,0.1
OD0067303,ORD00673,PROD004,3,12.99,0.1
OD0067401,ORD00674,PROD017,3,29.99,0.0
OD0067402,ORD00674,PROD022,1,59.99,0.1
OD0067403,ORD00674,PROD025,1,129.99,0.0
OD0067501,ORD00675,PROD023,1,49.99,0.0
OD0067502,ORD00675,PROD021,2,24.99,0.1
OD0067503,ORD00675,PROD014,3,79.99,0.0
OD0067601,ORD00676,PROD029,1,14.99,0.1
OD0067602,ORD00676,PROD007,1,29.99,0.0
OD0067603,ORD00676,PROD004,2,12.99,0.0
OD0067701,ORD00677,PROD039,2,199.99,0.0
OD0067801,ORD00678,PROD007,2,29.99,0.0
OD0067901,ORD00679,PROD007,1,29.99,0.0
OD0067902,ORD00679,PROD013,3,119.99,0.1
OD0067903,ORD00679,PROD023,4,49.99,0.0
OD0068001,ORD00680,PROD030,2,19.99,0.05
OD0068002,ORD00680,PROD018,1,34.99,0.0
OD0068101,ORD00681,PROD024,1,89.99,0.0
OD0068102,ORD00681,PROD034,2,24.99,0.05
OD0068103,ORD00681,PROD036,2,44.99,0.15
OD0068104,ORD00681,PROD008,1,69.99,0.05
OD0068105,ORD00681,PROD018,2,34.99,0.05
OD0068201,ORD00682,PROD021,2,24.99,0.0
OD0068202,ORD00682,PROD001,1,79.99,0.05
OD0068401,ORD00684,PROD037,1,34.99,0.0
OD0068402,ORD00684,PROD007,1,29.99,0.05
OD0068403,ORD00684,PROD008,2,69.99,0.05
OD0068501,ORD00685,PROD001,1,79.99,0.0
OD0068502,ORD00685,PROD050,1,39.99,0.05
OD0068503,ORD00685,PROD040,3,69.99,0.0
OD0068504,ORD00685,PROD011,1,89.99,0.0
OD0068601,ORD00686,PROD016,2,24.99,0.0
OD0068602,ORD00686,PROD045,1,19.99,0.05
OD0068801,ORD00688,PROD012,1,59.99,0.0
OD0068802,ORD00688,PROD019,1,39.99,0.05
OD0068803,ORD00688,PROD041,1,14.99,0.0
OD0068804,ORD00688,PROD036,2,44.99,0.0
OD0068805,ORD00688,PROD020,1,22.99,0.05
OD0068901,ORD00689,PROD009,4,89.99,0.0
OD0068902,ORD00689,PROD048,3,6.99,0.05
OD0068903,ORD00689,PROD022,1,59.99,0.0
OD0069001,ORD00690,PROD033,2,19.99,0.0
OD0069002,ORD00690,PROD032,1,89.99,0.0
OD0069003,ORD00690,PROD026,2,79.99,0.0
OD0069101,ORD00691,PROD018,1,34.99,0.0
OD0069102,ORD00691,PROD046,1,29.99,0.0
OD0069201,ORD00692,PROD037,1,34.99,0.05
OD0069301,ORD00693,PROD012,1,59.99,0.05
OD0069302,ORD00693,PROD043,4,24.99,0.05
OD0069303,ORD00693,PROD003,3,39.99,0.05
OD0069304,ORD00693,PROD001,1,79.99,0.0
OD0069501,ORD00695,PROD016,1,24.99,0.0
OD0069502,ORD00695,PROD025,1,129.99,0.0
OD0069503,ORD00695,PROD008,3,69.99,0.0
OD0069701,ORD00697,PROD026,1,79.99,0.0
OD0069801,ORD00698,PROD018,2,34.99,0.0
OD0069802,ORD00698,PROD029,1,14.99,0.0
OD0069901,ORD00699,PROD036,2,44.99,0.0
OD0070001,ORD00700,PROD012,1,59.99,0.0
OD0070002,ORD00700,PROD014,1,79.99,0.15
OD0070003,ORD00700,PROD050,2,39.99,0.0
OD0070004,ORD00700,PROD021,2,24.99,0.05
OD0070101,ORD00701,PROD014,1,79.99,0.05
OD0070102,ORD00701,PROD022,1,59.99,0.05
OD0070103,ORD00701,PROD030,2,19.99,0.0
OD0070201,ORD00702,PROD023,3,49.99,0.05
OD0070202,ORD00702,PROD029,2,14.99,0.1
OD0070203,ORD00702,PROD044,2,9.99,0.0
OD0070204,ORD00702,PROD001,2,79.99,0.05
OD0070205,ORD00702,PROD020,1,22.99,0.0
OD0070301,ORD00703,PROD029,1,14.99,0.05
OD0070302,ORD00703,PROD037,4,34.99,0.0
OD0070303,ORD00703,PROD008,2,69.99,0.0
OD0070304,ORD00703,PROD028,1,54.99,0.05
OD0070305,ORD00703,PROD019,1,39.99,0.15
OD0070401,ORD00704,PROD039,2,199.99,0.1
OD0070501,ORD00705,PROD014,1,79.99,0.1
OD0070502,ORD00705,PROD034,1,24.99,0.0
OD0070701,ORD00707,PROD035,1,14.99,0.0
OD0071001,ORD00710,PROD050,2,39.99,0.0
OD0071002,ORD00710,PROD031,4,29.99,0.0
OD0071003,ORD00710,PROD025,2,129.99,0.0
OD0071004,ORD00710,PROD045,1,19.99,0.0
OD0071005,ORD00710,PROD039,3,199.99,0.0
OD0071101,ORD00711,PROD006,1,19.99,0.0
OD0071201,ORD00712,PROD049,1,11.99,0.0
OD0071202,ORD00712,PROD045,1,19.99,0.0
OD0071203,ORD00712,PROD048,1,6.99,0.05
OD0071204,ORD00712,PROD046,3,29.99,0.0
OD0071301,ORD00713,PROD048,1,6.99,0.05
OD0071401,ORD00714,PROD016,2,24.99,0.0
OD0071402,ORD00714,PROD024,2,89.99,0.0
OD0071501,ORD00715,PROD018,1,34.99,0.15
OD0071502,ORD00715,PROD030,1,19.99,0.0
OD0071601,ORD00716,PROD041,1,14.99,0.0
OD0071602,ORD00716,PROD026,3,79.99,0.0
OD0071603,ORD00716,PROD045,1,19.99,0.05
OD0071701,ORD00717,PROD023,1,49.99,0.0
OD0071702,ORD00717,PROD028,2,54.99,0.0
OD0071801,ORD00718,PROD022,2,59.99,0.05
OD0071802,ORD00718,PROD042,4,12.99,0.1
OD0071803,ORD00718,PROD027,1,34.99,0.0
OD0071901,ORD00719,PROD010,4,34.99,0.05
OD0071902,ORD00719,PROD036,1,44.99,0.05
OD0072001,ORD00720,PROD003,1,39.99,0.0
OD0072002,ORD00720,PROD035,2,14.99,0.05
OD0072101,ORD00721,PROD043,1,24.99,0.0
OD0072201,ORD00722,PROD040,1,69.99,0.05
OD0072202,ORD00722,PROD010,2,34.99,0.0
OD0072203,ORD00722,PROD050,1,39.99,0.1
OD0072301,ORD00723,PROD031,1,29.99,0.0
OD0072302,ORD00723,PROD022,2,59.99,0.05
OD0072303,ORD00723,PROD023,1,49.99,0.0
OD0072401,ORD00724,PROD028,2,54.99,0.05
OD0072402,ORD00724,PROD020,1,22.99,0.1
OD0072403,ORD00724,PROD049,2,11.99,0.1
OD0072501,ORD00725,PROD029,1,14.99,0.0
OD0072502,ORD00725,PROD044,2,9.99,0.05
OD0072503,ORD00725,PROD027,1,34.99,0.2
OD0072504,ORD00725,PROD012,2,59.99,0.0
OD0072505,ORD00725,PROD013,1,119.99,0.0
OD0072601,ORD00726,PROD023,1,49.99,0.05
OD0072602,ORD00726,PROD031,1,29.99,0.0
OD0072603,ORD00726,PROD048,1,6.99,0.0
OD0072701,ORD00727,PROD030,2,19.99,0.0
OD0072702,ORD00727,PROD012,2,59.99,0.0
OD0072703,ORD00727,PROD008,4,69.99,0.05
OD0072704,ORD00727,PROD010,2,34.99,0.05
OD0072901,ORD00729,PROD042,1,12.99,0.1
OD0072902,ORD00729,PROD013,1,119.99,0.0
OD0072903,ORD00729,PROD014,1,79.99,0.0
OD0072904,ORD00729,PROD016,1,24.99,0.0
OD0073001,ORD00730,PROD041,1,14.99,0.0
OD0073002,ORD00730,PROD010,1,34.99,0.0
OD0073003,ORD00730,PROD004,3,12.99,0.1
OD0073004,ORD00730,PROD050,4,39.99,0.0
OD0073101,ORD00731,PROD001,1,79.99,0.0
OD0073301,ORD00733,PROD037,1,34.99,0.0
OD0073302,ORD00733,PROD018,4,34.99,0.1
OD0073303,ORD00733,PROD031,2,29.99,0.0
OD0073401,ORD00734,PROD021,2,24.99,0.0
OD0073402,ORD00734,PROD032,1,89.99,0.0
OD0073403,ORD00734,PROD041,1,14.99,0.0
OD0073501,ORD00735,PROD042,2,12.99,0.0
OD0073601,ORD00736,PROD029,1,14.99,0.0
OD0073602,ORD00736,PROD004,1,12.99,0.0
OD0073603,ORD00736,PROD044,2,9.99,0.0
OD0073701,ORD00737,PROD034,1,24.99,0.05
OD0073702,ORD00737,PROD038,1,24.99,0.05
OD0073801,ORD00738,PROD037,1,34.99,0.0
OD0073802,ORD00738,PROD049,2,11.99,0.0
OD0073901,ORD00739,PROD019,1,39.99,0.05
OD0073902,ORD00739,PROD003,1,39.99,0.0
OD0074001,ORD00740,PROD031,1,29.99,0.15
OD0074002,ORD00740,PROD022,2,59.99,0.0
OD0074101,ORD00741,PROD039,1,199.99,0.0
OD0074201,ORD00742,PROD004,1,12.99,0.1
OD0074301,ORD00743,PROD006,1,19.99,0.0
OD0074302,ORD00743,PROD013,1,119.99,0.0
OD0074401,ORD00744,PROD045,1,19.99,0.0
OD0074402,ORD00744,PROD041,1,14.99,0.0
OD0074403,ORD00744,PROD027,1,34.99,0.1
OD0074404,ORD00744,PROD026,3,79.99,0.0
OD0074501,ORD00745,PROD010,1,34.99,0.0
OD0074502,ORD00745,PROD040,1,69.99,0.05
OD0074503,ORD00745,PROD045,2,19.99,0.1
OD0074601,ORD00746,PROD006,4,19.99,0.0
OD0074701,ORD00747,PROD016,1,24.99,0.0
OD0074702,ORD00747,PROD036,2,44.99,0.15
OD0074801,ORD00748,PROD050,1,39.99,0.0
OD0074901,ORD00749,PROD005,1,59.99,0.1
OD0075001,ORD00750,PROD047,2,8.99,0.0
OD0075002,ORD00750,PROD014,3,79.99,0.0
OD0075101,ORD00751,PROD028,3,54.99,0.2
OD0075102,ORD00751,PROD001,4,79.99,0.1
OD0075103,ORD00751,PROD036,3,44.99,0.0
OD0075201,ORD00752,PROD029,1,14.99,0.0
OD0075301,ORD00753,PROD005,2,59.99,0.0
OD0075302,ORD00753,PROD039,3,199.99,0.0
OD0075303,ORD00753,PROD041,1,14.99,0.0
OD0075304,ORD00753,PROD040,2,69.99,0.0
OD0075401,ORD00754,PROD007,1,29.99,0.0
OD0075501,ORD00755,PROD050,2,39.99,0.0
OD0075502,ORD00755,PROD033,1,19.99,0.0
OD0075503,ORD00755,PROD035,1,14.99,0.0
OD0075601,ORD00756,PROD003,1,39.99,0.05
OD0075602,ORD00756,PROD048,2,6.99,0.05
OD0075701,ORD00757,PROD042,1,12.99,0.0
OD0075702,ORD00757,PROD011,1,89.99,0.0
OD0075801,ORD00758,PROD006,1,19.99,0.05
OD0075901,ORD00759,PROD025,1,129.99,0.0
OD0076001,ORD00760,PROD010,2,34.99,0.0
OD0076002,ORD00760,PROD019,1,39.99,0.0
